sourceId,referenceTimestamp,value,unit,lon,lat
SN27010,2025-01-11 18:00:00+00:00,0.1,mm,10.146,59.713
SN23500,2025-01-11 18:00:00+00:00,0.0,mm,9.063,61.122
SN27040,2025-01-11 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN26990,2025-01-11 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN28380,2025-01-11 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN29350,2025-01-11 18:00:00+00:00,0.0,mm,8.7057,60.255
SN27214,2025-01-11 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN19958,2025-01-11 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN31210,2025-01-11 18:00:00+00:00,0.0,mm,8.2667,60.1
SN26872,2025-01-11 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN26862,2025-01-11 18:00:00+00:00,0.0,mm,10.2118,59.744
SN26765,2025-01-11 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN32060,2025-01-11 18:00:00+00:00,0.0,mm,9.2128,59.3822
SN31550,2025-01-11 18:00:00+00:00,1.4,mm,8.3265,59.8295
SN26790,2025-01-11 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN31250,2025-01-11 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN23420,2025-01-11 18:00:00+00:00,0.0,mm,9.224,60.9785
SN27015,2025-01-11 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN27316,2025-01-11 18:00:00+00:00,0.0,mm,10.2692,59.371
SN30810,2025-01-11 18:00:00+00:00,0.0,mm,9.02453,59.723778
SN26630,2025-01-11 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN26894,2025-01-11 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN27073,2025-01-11 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN24890,2025-01-11 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN26864,2025-01-11 18:00:00+00:00,0.0,mm,10.195,59.7497
SN30860,2025-01-11 18:00:00+00:00,0.4,mm,9.058,59.8861
SN30875,2025-01-11 18:00:00+00:00,0.0,mm,8.9865101,59.8104756
SN26802,2025-01-11 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN26900,2025-01-11 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN26060,2025-01-11 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN27212,2025-01-11 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN22730,2025-01-12 06:00:00+00:00,0.1,mm,9.7238,60.6197
SN23560,2025-01-12 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN30380,2025-01-12 06:00:00+00:00,0.0,mm,9.5337,59.4558
SN24960,2025-01-12 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN24600,2025-01-12 06:00:00+00:00,0.0,mm,9.5958,60.137
SN25100,2025-01-12 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN23720,2025-01-12 06:00:00+00:00,0.0,mm,8.569,61.124
SN30530,2025-01-12 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN32350,2025-01-12 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN31850,2025-01-12 06:00:00+00:00,0.0,mm,8.7124579,59.6047213
SN19930,2025-01-12 06:00:00+00:00,0.0,mm,10.0563,59.86835
SN26670,2025-01-12 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN31900,2025-01-12 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN29600,2025-01-12 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN31410,2025-01-12 06:00:00+00:00,0.0,mm,8.6663,59.88
SN13060,2025-01-12 06:00:00+00:00,0.0,mm,10.1732,61.2732
SN25320,2025-01-12 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN31080,2025-01-12 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN27301,2025-01-12 06:00:00+00:00,0.0,mm,10.2501,59.3562
SN22840,2025-01-12 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN28922,2025-01-12 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN31500,2025-01-12 18:00:00+00:00,0.1,mm,8.3477,59.8247
SN23420,2025-01-12 18:00:00+00:00,0.1,mm,9.224,60.9785
SN23500,2025-01-12 18:00:00+00:00,0.0,mm,9.063,61.122
SN24710,2025-01-12 18:00:00+00:00,0.0,mm,9.605,60.383
SN28380,2025-01-12 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN26864,2025-01-12 18:00:00+00:00,0.0,mm,10.195,59.7497
SN32060,2025-01-12 18:00:00+00:00,0.0,mm,9.2128,59.3822
SN27015,2025-01-12 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN27214,2025-01-12 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN26840,2025-01-12 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN26802,2025-01-12 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN26790,2025-01-12 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN31250,2025-01-12 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN26872,2025-01-12 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN26060,2025-01-12 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN26590,2025-01-12 18:00:00+00:00,0.0,mm,10.2312,59.7445
SN26898,2025-01-12 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN24890,2025-01-12 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN31520,2025-01-12 18:00:00+00:00,0.1,mm,8.314218,59.8356592
SN26765,2025-01-12 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN26630,2025-01-12 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN27316,2025-01-12 18:00:00+00:00,0.0,mm,10.2692,59.371
SN23800,2025-01-12 18:00:00+00:00,0.0,mm,8.3807,61.1973
SN26500,2025-01-12 18:00:00+00:00,0.0,mm,9.9728,59.9202
SN23550,2025-01-12 18:00:00+00:00,0.0,mm,8.9225701,61.2509419
SN26852,2025-01-12 18:00:00+00:00,0.0,mm,10.2258,59.7487
SN27010,2025-01-12 18:00:00+00:00,0.0,mm,10.146,59.713
SN26894,2025-01-12 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN26900,2025-01-12 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN26580,2025-01-12 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN27073,2025-01-12 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN26594,2025-01-12 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN30875,2025-01-12 18:00:00+00:00,0.2,mm,8.9865101,59.8104756
SN20301,2025-01-12 18:00:00+00:00,0.0,mm,10.2478,60.1665
SN32220,2025-01-12 18:00:00+00:00,0.0,mm,8.9837,59.5022
SN27212,2025-01-12 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN29350,2025-01-12 18:00:00+00:00,0.0,mm,8.7057,60.255
SN27057,2025-01-12 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN31210,2025-01-12 18:00:00+00:00,0.0,mm,8.2667,60.1
SN19958,2025-01-12 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN26862,2025-01-12 18:00:00+00:00,0.0,mm,10.2118,59.744
SN27040,2025-01-12 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN30860,2025-01-12 18:00:00+00:00,0.0,mm,9.058,59.8861
SN30810,2025-01-12 18:00:00+00:00,0.0,mm,9.02453,59.723778
SN21680,2025-01-12 18:00:00+00:00,0.1,mm,10.0358,60.9345
SN31550,2025-01-12 18:00:00+00:00,0.0,mm,8.3265,59.8295
SN26990,2025-01-12 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN23720,2025-01-13 06:00:00+00:00,0.0,mm,8.569,61.124
SN13060,2025-01-13 06:00:00+00:00,0.0,mm,10.1732,61.2732
SN31410,2025-01-13 06:00:00+00:00,0.0,mm,8.6663,59.88
SN25320,2025-01-13 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN27301,2025-01-13 06:00:00+00:00,0.0,mm,10.2501,59.3562
SN22840,2025-01-13 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN32350,2025-01-13 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN22730,2025-01-13 06:00:00+00:00,0.1,mm,9.7238,60.6197
SN23560,2025-01-13 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN31900,2025-01-13 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN24600,2025-01-13 06:00:00+00:00,0.0,mm,9.5958,60.137
SN30530,2025-01-13 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN30380,2025-01-13 06:00:00+00:00,0.0,mm,9.5337,59.4558
SN25100,2025-01-13 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN24960,2025-01-13 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN31850,2025-01-13 06:00:00+00:00,0.3,mm,8.7124579,59.6047213
SN29600,2025-01-13 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN31080,2025-01-13 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN19930,2025-01-13 06:00:00+00:00,0.0,mm,10.0563,59.86835
SN26670,2025-01-13 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN31500,2025-01-13 18:00:00+00:00,1.1,mm,8.3477,59.8247
SN19958,2025-01-13 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN21680,2025-01-13 18:00:00+00:00,0.0,mm,10.0358,60.9345
SN20301,2025-01-13 18:00:00+00:00,0.0,mm,10.2478,60.1665
SN26898,2025-01-13 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN26852,2025-01-13 18:00:00+00:00,0.6,mm,10.2258,59.7487
SN26864,2025-01-13 18:00:00+00:00,0.0,mm,10.195,59.7497
SN26894,2025-01-13 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN31520,2025-01-13 18:00:00+00:00,1.2,mm,8.314218,59.8356592
SN26872,2025-01-13 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN26840,2025-01-13 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN26900,2025-01-13 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN26862,2025-01-13 18:00:00+00:00,0.0,mm,10.2118,59.744
SN32060,2025-01-13 18:00:00+00:00,0.0,mm,9.2128,59.3822
SN32220,2025-01-13 18:00:00+00:00,1.4,mm,8.9837,59.5022
SN31550,2025-01-13 18:00:00+00:00,0.0,mm,8.3265,59.8295
SN26990,2025-01-13 18:00:00+00:00,0.1,mm,10.2150378,59.6193334
SN31210,2025-01-13 18:00:00+00:00,0.0,mm,8.2667,60.1
SN24890,2025-01-13 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN23550,2025-01-13 18:00:00+00:00,0.0,mm,8.9225701,61.2509419
SN29350,2025-01-13 18:00:00+00:00,0.0,mm,8.7057,60.255
SN27015,2025-01-13 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN26765,2025-01-13 18:00:00+00:00,0.2,mm,10.1273764,59.5100536
SN26590,2025-01-13 18:00:00+00:00,0.0,mm,10.2312,59.7445
SN27212,2025-01-13 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN27073,2025-01-13 18:00:00+00:00,1.8,mm,10.242283,59.4979054
SN27316,2025-01-13 18:00:00+00:00,0.0,mm,10.2692,59.371
SN31250,2025-01-13 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN30875,2025-01-13 18:00:00+00:00,0.8,mm,8.9865101,59.8104756
SN27040,2025-01-13 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN24710,2025-01-13 18:00:00+00:00,0.0,mm,9.605,60.383
SN30860,2025-01-13 18:00:00+00:00,0.2,mm,9.058,59.8861
SN27057,2025-01-13 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN26790,2025-01-13 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN23500,2025-01-13 18:00:00+00:00,0.0,mm,9.063,61.122
SN26580,2025-01-13 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN28380,2025-01-13 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN27214,2025-01-13 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN26500,2025-01-13 18:00:00+00:00,0.0,mm,9.9728,59.9202
SN26594,2025-01-13 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN23420,2025-01-13 18:00:00+00:00,0.0,mm,9.224,60.9785
SN28922,2025-01-13 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN27010,2025-01-13 18:00:00+00:00,0.0,mm,10.146,59.713
SN26060,2025-01-13 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN30810,2025-01-13 18:00:00+00:00,0.2,mm,9.02453,59.723778
SN23800,2025-01-13 18:00:00+00:00,2.8,mm,8.3807,61.1973
SN26802,2025-01-13 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN26630,2025-01-13 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN26670,2025-01-14 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN27301,2025-01-14 06:00:00+00:00,0.0,mm,10.2501,59.3562
SN24600,2025-01-14 06:00:00+00:00,0.0,mm,9.5958,60.137
SN31080,2025-01-14 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN31850,2025-01-14 06:00:00+00:00,0.0,mm,8.7124579,59.6047213
SN32350,2025-01-14 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN30530,2025-01-14 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN23560,2025-01-14 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN31410,2025-01-14 06:00:00+00:00,0.0,mm,8.6663,59.88
SN22730,2025-01-14 06:00:00+00:00,0.1,mm,9.7238,60.6197
SN13060,2025-01-14 06:00:00+00:00,0.0,mm,10.1732,61.2732
SN22840,2025-01-14 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN25320,2025-01-14 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN30380,2025-01-14 06:00:00+00:00,0.0,mm,9.5337,59.4558
SN24960,2025-01-14 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN25100,2025-01-14 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN31900,2025-01-14 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN29600,2025-01-14 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN19930,2025-01-14 06:00:00+00:00,0.0,mm,10.0563,59.86835
SN23720,2025-01-14 06:00:00+00:00,1.3,mm,8.569,61.124
SN20301,2025-01-14 18:00:00+00:00,0.0,mm,10.2478,60.1665
SN30860,2025-01-14 18:00:00+00:00,0.1,mm,9.058,59.8861
SN27212,2025-01-14 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN27010,2025-01-14 18:00:00+00:00,0.0,mm,10.146,59.713
SN23800,2025-01-14 18:00:00+00:00,4.5,mm,8.3807,61.1973
SN26060,2025-01-14 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN32060,2025-01-14 18:00:00+00:00,0.0,mm,9.2128,59.3822
SN28922,2025-01-14 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN26872,2025-01-14 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN28380,2025-01-14 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN26500,2025-01-14 18:00:00+00:00,0.0,mm,9.9728,59.9202
SN29350,2025-01-14 18:00:00+00:00,0.0,mm,8.7057,60.255
SN27316,2025-01-14 18:00:00+00:00,0.0,mm,10.2692,59.371
SN26894,2025-01-14 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN24890,2025-01-14 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN26580,2025-01-14 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN26630,2025-01-14 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN24710,2025-01-14 18:00:00+00:00,0.0,mm,9.605,60.383
SN19958,2025-01-14 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN26590,2025-01-14 18:00:00+00:00,0.0,mm,10.2312,59.7445
SN27214,2025-01-14 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN30810,2025-01-14 18:00:00+00:00,0.3,mm,9.02453,59.723778
SN26898,2025-01-14 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN31550,2025-01-14 18:00:00+00:00,0.0,mm,8.3265,59.8295
SN26594,2025-01-14 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN26864,2025-01-14 18:00:00+00:00,0.0,mm,10.195,59.7497
SN26862,2025-01-14 18:00:00+00:00,0.0,mm,10.2118,59.744
SN26840,2025-01-14 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN23550,2025-01-14 18:00:00+00:00,0.3,mm,8.9225701,61.2509419
SN23500,2025-01-14 18:00:00+00:00,0.1,mm,9.063,61.122
SN23420,2025-01-14 18:00:00+00:00,0.0,mm,9.224,60.9785
SN27015,2025-01-14 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN26790,2025-01-14 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN26765,2025-01-14 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN30875,2025-01-14 18:00:00+00:00,0.0,mm,8.9865101,59.8104756
SN27057,2025-01-14 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN31520,2025-01-14 18:00:00+00:00,0.0,mm,8.314218,59.8356592
SN21680,2025-01-14 18:00:00+00:00,0.0,mm,10.0358,60.9345
SN26852,2025-01-14 18:00:00+00:00,0.8,mm,10.2258,59.7487
SN26802,2025-01-14 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN27040,2025-01-14 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN32220,2025-01-14 18:00:00+00:00,0.0,mm,8.9837,59.5022
SN31500,2025-01-14 18:00:00+00:00,0.0,mm,8.3477,59.8247
SN26990,2025-01-14 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN31210,2025-01-14 18:00:00+00:00,0.0,mm,8.2667,60.1
SN27073,2025-01-14 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN26900,2025-01-14 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN31250,2025-01-14 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN30380,2025-01-15 06:00:00+00:00,0.0,mm,9.5337,59.4558
SN27301,2025-01-15 06:00:00+00:00,0.0,mm,10.2501,59.3562
SN24960,2025-01-15 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN32350,2025-01-15 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN30530,2025-01-15 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN29600,2025-01-15 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN31900,2025-01-15 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN31850,2025-01-15 06:00:00+00:00,0.0,mm,8.7124579,59.6047213
SN19930,2025-01-15 06:00:00+00:00,0.0,mm,10.0563,59.86835
SN24600,2025-01-15 06:00:00+00:00,0.0,mm,9.5958,60.137
SN13060,2025-01-15 06:00:00+00:00,0.0,mm,10.1732,61.2732
SN23720,2025-01-15 06:00:00+00:00,0.0,mm,8.569,61.124
SN23560,2025-01-15 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN22840,2025-01-15 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN25320,2025-01-15 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN22730,2025-01-15 06:00:00+00:00,0.0,mm,9.7238,60.6197
SN25100,2025-01-15 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN31080,2025-01-15 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN26670,2025-01-15 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN31410,2025-01-15 06:00:00+00:00,0.0,mm,8.6663,59.88
SN26840,2025-01-15 18:00:00+00:00,0.3,mm,10.0123,59.7658
SN26894,2025-01-15 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN26790,2025-01-15 18:00:00+00:00,0.2,mm,10.0275,59.7498
SN26630,2025-01-15 18:00:00+00:00,0.2,mm,9.8728,59.7323
SN31250,2025-01-15 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN29350,2025-01-15 18:00:00+00:00,0.0,mm,8.7057,60.255
SN26500,2025-01-15 18:00:00+00:00,0.1,mm,9.9728,59.9202
SN27015,2025-01-15 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN28380,2025-01-15 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN23420,2025-01-15 18:00:00+00:00,0.0,mm,9.224,60.9785
SN26872,2025-01-15 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN28922,2025-01-15 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN26060,2025-01-15 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN26802,2025-01-15 18:00:00+00:00,0.1,mm,10.0258,59.7328
SN32060,2025-01-15 18:00:00+00:00,0.3,mm,9.2128,59.3822
SN27010,2025-01-15 18:00:00+00:00,0.0,mm,10.146,59.713
SN27316,2025-01-15 18:00:00+00:00,0.2,mm,10.2692,59.371
SN31500,2025-01-15 18:00:00+00:00,0.1,mm,8.3477,59.8247
SN26990,2025-01-15 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN19958,2025-01-15 18:00:00+00:00,0.1,mm,10.2937,59.8953
SN30875,2025-01-15 18:00:00+00:00,0.0,mm,8.9865101,59.8104756
SN26594,2025-01-15 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN32220,2025-01-15 18:00:00+00:00,0.1,mm,8.9837,59.5022
SN26898,2025-01-15 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN26852,2025-01-15 18:00:00+00:00,0.2,mm,10.2258,59.7487
SN23550,2025-01-15 18:00:00+00:00,0.0,mm,8.9225701,61.2509419
SN27214,2025-01-15 18:00:00+00:00,0.2,mm,10.2799816,59.4109629
SN31550,2025-01-15 18:00:00+00:00,1.0,mm,8.3265,59.8295
SN27212,2025-01-15 18:00:00+00:00,0.3,mm,10.2087,59.4173
SN26862,2025-01-15 18:00:00+00:00,0.0,mm,10.2118,59.744
SN26590,2025-01-15 18:00:00+00:00,0.0,mm,10.2312,59.7445
SN26765,2025-01-15 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN27057,2025-01-15 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN30810,2025-01-15 18:00:00+00:00,0.3,mm,9.02453,59.723778
SN27040,2025-01-15 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN23800,2025-01-15 18:00:00+00:00,0.7,mm,8.3807,61.1973
SN30860,2025-01-15 18:00:00+00:00,0.2,mm,9.058,59.8861
SN24890,2025-01-15 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN21680,2025-01-15 18:00:00+00:00,0.3,mm,10.0358,60.9345
SN23500,2025-01-15 18:00:00+00:00,0.0,mm,9.063,61.122
SN26580,2025-01-15 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN31520,2025-01-15 18:00:00+00:00,0.0,mm,8.314218,59.8356592
SN26900,2025-01-15 18:00:00+00:00,0.1,mm,10.1206179,59.7538274
SN26864,2025-01-15 18:00:00+00:00,0.0,mm,10.195,59.7497
SN20301,2025-01-15 18:00:00+00:00,0.3,mm,10.2478,60.1665
SN27073,2025-01-15 18:00:00+00:00,0.1,mm,10.242283,59.4979054
SN24710,2025-01-15 18:00:00+00:00,0.0,mm,9.605,60.383
SN31210,2025-01-15 18:00:00+00:00,0.0,mm,8.2667,60.1
SN31410,2025-01-16 06:00:00+00:00,0.0,mm,8.6663,59.88
SN29600,2025-01-16 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN30380,2025-01-16 06:00:00+00:00,0.1,mm,9.5337,59.4558
SN27301,2025-01-16 06:00:00+00:00,0.4,mm,10.2501,59.3562
SN30530,2025-01-16 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN31900,2025-01-16 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN31850,2025-01-16 06:00:00+00:00,0.0,mm,8.7124579,59.6047213
SN31080,2025-01-16 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN19930,2025-01-16 06:00:00+00:00,3.0,mm,10.0563,59.86835
SN22730,2025-01-16 06:00:00+00:00,0.0,mm,9.7238,60.6197
SN32350,2025-01-16 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN22840,2025-01-16 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN23560,2025-01-16 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN26670,2025-01-16 06:00:00+00:00,0.2,mm,9.9534,59.62515
SN24960,2025-01-16 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN24600,2025-01-16 06:00:00+00:00,0.0,mm,9.5958,60.137
SN25100,2025-01-16 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN25320,2025-01-16 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN13060,2025-01-16 06:00:00+00:00,0.0,mm,10.1732,61.2732
SN23720,2025-01-16 06:00:00+00:00,0.0,mm,8.569,61.124
SN31550,2025-01-16 18:00:00+00:00,0.2,mm,8.3265,59.8295
SN24710,2025-01-16 18:00:00+00:00,0.0,mm,9.605,60.383
SN27015,2025-01-16 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN26630,2025-01-16 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN26594,2025-01-16 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN26864,2025-01-16 18:00:00+00:00,0.0,mm,10.195,59.7497
SN32060,2025-01-16 18:00:00+00:00,0.0,mm,9.2128,59.3822
SN23550,2025-01-16 18:00:00+00:00,0.0,mm,8.9225701,61.2509419
SN31500,2025-01-16 18:00:00+00:00,0.1,mm,8.3477,59.8247
SN27057,2025-01-16 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN31210,2025-01-16 18:00:00+00:00,0.0,mm,8.2667,60.1
SN23500,2025-01-16 18:00:00+00:00,0.0,mm,9.063,61.122
SN20301,2025-01-16 18:00:00+00:00,0.0,mm,10.2478,60.1665
SN26790,2025-01-16 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN27040,2025-01-16 18:00:00+00:00,0.0,mm,10.2095741,59.5975
SN32220,2025-01-16 18:00:00+00:00,0.0,mm,8.9837,59.5022
SN27214,2025-01-16 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN24890,2025-01-16 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN26590,2025-01-16 18:00:00+00:00,0.0,mm,10.2312,59.7445
SN30860,2025-01-16 18:00:00+00:00,0.0,mm,9.058,59.8861
SN29350,2025-01-16 18:00:00+00:00,0.0,mm,8.7057,60.255
SN26898,2025-01-16 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN26580,2025-01-16 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN27073,2025-01-16 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN30810,2025-01-16 18:00:00+00:00,0.0,mm,9.02453,59.723778
SN23420,2025-01-16 18:00:00+00:00,0.0,mm,9.224,60.9785
SN26060,2025-01-16 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN26990,2025-01-16 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN26872,2025-01-16 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN30875,2025-01-16 18:00:00+00:00,0.6,mm,8.9865101,59.8104756
SN26900,2025-01-16 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN31520,2025-01-16 18:00:00+00:00,0.0,mm,8.314218,59.8356592
SN19958,2025-01-16 18:00:00+00:00,0.0,mm,10.2937,59.8953
