sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN80707,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),1.8,degC,13.9067,66.8303
SN79220,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),6.9,degC,13.904,66.2348
SN80200,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),7.2,degC,13.1848,66.3892
SN80615,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),-0.9,degC,13.9298,66.6432
SN78360,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),5.8,degC,13.5867,66.1317
SN80700,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),7.4,degC,13.9793,66.8102
SN78170,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),0.5,degC,13.58217,66.053
SN79215,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),1.4,degC,13.8728,66.2298
SN80730,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),2.0,degC,13.6675,66.8815
SN80050,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),-1.2,degC,13.28817,66.28617
SN80740,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),5.6,degC,13.646,66.9035
SN79220,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),4.4,degC,13.904,66.2348
SN78360,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),3.7,degC,13.5867,66.1317
SN80615,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),-2.9,degC,13.9298,66.6432
SN80707,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),-0.9,degC,13.9067,66.8303
SN80700,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),4.8,degC,13.9793,66.8102
SN80200,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),4.7,degC,13.1848,66.3892
SN80705,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),1.7,degC,13.948,66.8275
SN80730,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),3.3,degC,13.6675,66.8815
SN78170,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),2.3,degC,13.58217,66.053
SN80050,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),0.6,degC,13.28817,66.28617
SN79215,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),2.6,degC,13.8728,66.2298
SN80707,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),-2.0,degC,13.9067,66.8303
SN79220,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),1.5,degC,13.904,66.2348
SN80740,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),3.7,degC,13.646,66.9035
SN80705,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),0.4,degC,13.948,66.8275
SN80200,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),4.3,degC,13.1848,66.3892
SN80615,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),-5.6,degC,13.9298,66.6432
SN78360,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),1.7,degC,13.5867,66.1317
SN80700,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),3.6,degC,13.9793,66.8102
SN80050,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),-5.5,degC,13.28817,66.28617
SN78170,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),-4.2,degC,13.58217,66.053
SN80730,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),-2.4,degC,13.6675,66.8815
SN79215,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),-2.5,degC,13.8728,66.2298
SN78360,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),-0.4,degC,13.5867,66.1317
SN80200,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),-0.1,degC,13.1848,66.3892
SN80705,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),-3.9,degC,13.948,66.8275
SN80740,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),0.4,degC,13.646,66.9035
SN80707,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),-6.8,degC,13.9067,66.8303
SN80700,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),-0.1,degC,13.9793,66.8102
SN79220,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),-0.1,degC,13.904,66.2348
SN80615,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),-8.5,degC,13.9298,66.6432
SN79215,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-2.2,degC,13.8728,66.2298
SN78170,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-4.1,degC,13.58217,66.053
SN80730,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-1.1,degC,13.6675,66.8815
SN80050,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-5.7,degC,13.28817,66.28617
SN78360,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-3.5,degC,13.5867,66.1317
SN80740,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-3.2,degC,13.646,66.9035
SN80200,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-1.5,degC,13.1848,66.3892
SN80615,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-13.3,degC,13.9298,66.6432
SN80705,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-6.0,degC,13.948,66.8275
SN80707,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-9.4,degC,13.9067,66.8303
SN80700,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-2.1,degC,13.9793,66.8102
SN79220,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-2.5,degC,13.904,66.2348
SN78170,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-9.4,degC,13.58217,66.053
SN80050,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-9.3,degC,13.28817,66.28617
SN79215,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-7.9,degC,13.8728,66.2298
SN80705,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-6.9,degC,13.948,66.8275
SN80615,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-13.8,degC,13.9298,66.6432
SN80200,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-3.4,degC,13.1848,66.3892
SN78360,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-4.8,degC,13.5867,66.1317
SN80707,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-9.8,degC,13.9067,66.8303
SN80740,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-2.9,degC,13.646,66.9035
SN80700,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-3.1,degC,13.9793,66.8102
SN79220,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-3.8,degC,13.904,66.2348
SN80705,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-7.0,degC,13.948,66.8275
SN78360,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-11.5,degC,13.5867,66.1317
SN80615,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-13.6,degC,13.9298,66.6432
SN79220,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-10.3,degC,13.904,66.2348
SN80700,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-4.7,degC,13.9793,66.8102
SN80200,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-6.2,degC,13.1848,66.3892
SN80707,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-9.4,degC,13.9067,66.8303
SN80740,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-5.0,degC,13.646,66.9035
