sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN44730,2025-01-11 06:00:00+00:00,mean(air_temperature P1D),-5.7,degC,5.7592,58.8662
SN44640,2025-01-11 06:00:00+00:00,mean(air_temperature P1D),-2.0,degC,5.7278,58.9563
SN44080,2025-01-11 06:00:00+00:00,mean(air_temperature P1D),-5.6,degC,5.5553,58.6592
SN44560,2025-01-11 06:00:00+00:00,mean(air_temperature P1D),-6.3,degC,5.637,58.8843
SN44300,2025-01-11 06:00:00+00:00,mean(air_temperature P1D),-3.5,degC,5.6508,58.7605
SN44545,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-3.4,degC,5.64683,58.858
SN43490,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-6.8,degC,6.3257,58.5337
SN44780,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-4.6,degC,5.96217,58.86417
SN44970,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-3.5,degC,6.243,58.80767
SN43520,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),1.4347628584096592,degC,6.48667,58.6265
SN43895,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-2.8,degC,5.6815,58.5505
SN44563,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-2.4,degC,5.61467,58.96217
SN44710,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-4.5,degC,5.7183,58.8842
SN43530,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-7.6,degC,6.07617,58.56033
SN44485,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-8.4,degC,5.9877,58.6833
SN44567,2025-01-12 00:00:00+00:00,mean(air_temperature P1D),-1.4,degC,5.6545,58.9908
SN44190,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-3.5,degC,5.7262,58.7345
SN44300,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-3.6,degC,5.6508,58.7605
SN44640,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-3.2,degC,5.7278,58.9563
SN44730,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-7.5,degC,5.7592,58.8662
SN44560,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-7.8,degC,5.637,58.8843
SN44080,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-6.7,degC,5.5553,58.6592
SN44970,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),4.4,degC,6.243,58.80767
SN44710,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),5.3,degC,5.7183,58.8842
SN44485,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),3.9,degC,5.9877,58.6833
SN44780,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),5.0,degC,5.96217,58.86417
SN44563,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),5.0,degC,5.61467,58.96217
SN44567,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),4.5,degC,5.6545,58.9908
SN44545,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),4.9,degC,5.64683,58.858
SN43530,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),4.7,degC,6.07617,58.56033
SN43520,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),1.4,degC,6.48667,58.6265
SN43895,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),6.0,degC,5.6815,58.5505
SN43490,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),2.6,degC,6.3257,58.5337
SN44730,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),0.8,degC,5.7592,58.8662
SN44190,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),2.2,degC,5.7262,58.7345
SN44640,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),0.8,degC,5.7278,58.9563
SN44080,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),2.0,degC,5.5553,58.6592
SN44560,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-0.2,degC,5.637,58.8843
SN44300,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),0.9,degC,5.6508,58.7605
SN43895,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),7.0,degC,5.6815,58.5505
SN44710,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),7.5,degC,5.7183,58.8842
SN43490,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),5.9,degC,6.3257,58.5337
SN44567,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),7.3,degC,5.6545,58.9908
SN44563,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),7.4,degC,5.61467,58.96217
SN44545,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),7.3,degC,5.64683,58.858
SN44970,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),6.5,degC,6.243,58.80767
SN43530,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),6.1,degC,6.07617,58.56033
SN44485,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),6.1,degC,5.9877,58.6833
SN43520,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),5.0,degC,6.48667,58.6265
SN44780,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),7.0,degC,5.96217,58.86417
SN44300,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),5.7,degC,5.6508,58.7605
SN44080,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.9,degC,5.5553,58.6592
SN44730,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.5,degC,5.7592,58.8662
SN44560,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),5.6,degC,5.637,58.8843
SN44640,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.2,degC,5.7278,58.9563
SN44190,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),8.4,degC,5.7262,58.7345
SN44710,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),7.4,degC,5.7183,58.8842
SN43490,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),4.2,degC,6.3257,58.5337
SN44567,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),7.0,degC,5.6545,58.9908
SN43520,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),2.3,degC,6.48667,58.6265
SN44485,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),5.0,degC,5.9877,58.6833
SN44780,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),5.8,degC,5.96217,58.86417
SN44970,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),5.9,degC,6.243,58.80767
SN44563,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),7.0,degC,5.61467,58.96217
SN44545,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),7.0,degC,5.64683,58.858
SN43895,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),6.6,degC,5.6815,58.5505
SN43530,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),4.8,degC,6.07617,58.56033
SN44080,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),6.9,degC,5.5553,58.6592
SN44640,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),7.0,degC,5.7278,58.9563
SN44730,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),7.0,degC,5.7592,58.8662
SN44300,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),6.7,degC,5.6508,58.7605
SN44190,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),8.1,degC,5.7262,58.7345
SN44560,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),7.0,degC,5.637,58.8843
SN44710,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),6.9,degC,5.7183,58.8842
SN43520,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),1.4,degC,6.48667,58.6265
SN43895,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),6.2,degC,5.6815,58.5505
SN43530,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),3.8,degC,6.07617,58.56033
SN44780,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),5.8,degC,5.96217,58.86417
SN44545,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),6.5,degC,5.64683,58.858
SN44485,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),4.2,degC,5.9877,58.6833
SN44567,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),6.5,degC,5.6545,58.9908
SN44970,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),5.8,degC,6.243,58.80767
SN44563,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),6.7,degC,5.61467,58.96217
SN43490,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),2.7,degC,6.3257,58.5337
SN44640,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),7.4,degC,5.7278,58.9563
SN44300,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),6.8,degC,5.6508,58.7605
SN44190,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),8.1,degC,5.7262,58.7345
SN44080,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),7.0,degC,5.5553,58.6592
SN44730,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),7.5,degC,5.7592,58.8662
SN44560,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),7.2,degC,5.637,58.8843
SN43490,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),2.7,degC,6.3257,58.5337
SN44563,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),7.5,degC,5.61467,58.96217
SN43520,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),1.5,degC,6.48667,58.6265
SN44567,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),7.1,degC,5.6545,58.9908
SN44780,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),6.3,degC,5.96217,58.86417
SN44485,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),4.5,degC,5.9877,58.6833
SN44710,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),7.7,degC,5.7183,58.8842
SN43895,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),6.3,degC,5.6815,58.5505
SN44970,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),5.1,degC,6.243,58.80767
SN44545,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),7.4,degC,5.64683,58.858
SN44560,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),6.6,degC,5.637,58.8843
SN44190,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),7.7,degC,5.7262,58.7345
SN44640,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),6.9,degC,5.7278,58.9563
SN44300,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),6.1,degC,5.6508,58.7605
SN44730,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),7.1,degC,5.7592,58.8662
SN44080,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),6.8,degC,5.5553,58.6592
SN43895,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),6.1,degC,5.6815,58.5505
SN44567,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),6.1,degC,5.6545,58.9908
SN43530,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),5.1,degC,6.07617,58.56033
SN44710,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),6.5,degC,5.7183,58.8842
