sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN39100,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),6.3,degC,8.0532,58.0732
SN39040,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),3.0,degC,8.0767,58.2
SN38150,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),5.4,degC,8.462,58.29683
SN39520,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),1.0,degC,7.77717,58.49083
SN39450,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),4.5,degC,7.8125,58.3085
SN38250,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),5.2,degC,8.1865,58.1995
SN39970,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),6.1,degC,7.8298,58.111
SN41005,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),4.6,degC,7.62017,58.086
SN39212,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),6.4,degC,7.93967,58.14117
SN39100,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),7.0,degC,8.0532,58.0732
SN39150,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),6.1,degC,8.052,58.1502
SN39040,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),4.2,degC,8.0767,58.2
SN39520,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),0.7,degC,7.77717,58.49083
SN38250,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),5.1,degC,8.1865,58.1995
SN41005,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),5.1,degC,7.62017,58.086
SN39212,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),6.0,degC,7.93967,58.14117
SN38150,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),5.1,degC,8.462,58.29683
SN39970,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),6.1,degC,7.8298,58.111
SN39450,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),3.8,degC,7.8125,58.3085
SN39040,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),5.6,degC,8.0767,58.2
SN39150,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),7.5,degC,8.052,58.1502
SN39100,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),7.5,degC,8.0532,58.0732
SN38150,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),2.0,degC,8.462,58.29683
