sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN50500,2016-08-01 06:00:00+00:00,mean(air_temperature P1M),13.4,degC,5.2265,60.2892
SN50175,2016-08-01 06:00:00+00:00,mean(air_temperature P1M),13.7,degC,5.2038,60.0167
SN50310,2016-08-01 06:00:00+00:00,mean(air_temperature P1M),11.3,degC,5.9636631,60.3889174
SN51010,2016-09-01 00:00:00+00:00,mean(air_temperature P1M),14.4,degC,5.7243,60.5205
SN50865,2016-09-01 00:00:00+00:00,mean(air_temperature P1M),13.4,degC,5.542,60.3828
SN50570,2016-09-01 00:00:00+00:00,mean(air_temperature P1M),13.4,degC,5.3358,60.404
SN50540,2016-09-01 06:00:00+00:00,mean(air_temperature P1M),15.4,degC,5.3327,60.383
SN50500,2016-09-01 06:00:00+00:00,mean(air_temperature P1M),14.9,degC,5.2265,60.2892
SN52310,2016-09-01 06:00:00+00:00,mean(air_temperature P1M),13.3,degC,5.9758,60.859
SN50310,2016-09-01 06:00:00+00:00,mean(air_temperature P1M),12.3,degC,5.9636631,60.3889174
SN50175,2016-09-01 06:00:00+00:00,mean(air_temperature P1M),15.4,degC,5.2038,60.0167
SN50865,2016-10-01 00:00:00+00:00,mean(air_temperature P1M),6.4,degC,5.542,60.3828
SN50570,2016-10-01 00:00:00+00:00,mean(air_temperature P1M),6.1,degC,5.3358,60.404
SN50540,2016-10-01 06:00:00+00:00,mean(air_temperature P1M),8.3,degC,5.3327,60.383
SN50175,2016-10-01 06:00:00+00:00,mean(air_temperature P1M),9.6,degC,5.2038,60.0167
SN50310,2016-10-01 06:00:00+00:00,mean(air_temperature P1M),5.4,degC,5.9636631,60.3889174
SN50500,2016-10-01 06:00:00+00:00,mean(air_temperature P1M),8.0,degC,5.2265,60.2892
SN52310,2016-10-01 06:00:00+00:00,mean(air_temperature P1M),5.8,degC,5.9758,60.859
SN50865,2016-11-01 00:00:00+00:00,mean(air_temperature P1M),1.2,degC,5.542,60.3828
SN50570,2016-11-01 06:00:00+00:00,mean(air_temperature P1M),2.4,degC,5.3358,60.404
SN50175,2016-11-01 06:00:00+00:00,mean(air_temperature P1M),4.8,degC,5.2038,60.0167
SN50310,2016-11-01 06:00:00+00:00,mean(air_temperature P1M),-0.4,degC,5.9636631,60.3889174
SN51010,2016-11-01 06:00:00+00:00,mean(air_temperature P1M),3.3,degC,5.7243,60.5205
SN52310,2016-11-01 06:00:00+00:00,mean(air_temperature P1M),1.3,degC,5.9758,60.859
SN50540,2016-11-01 06:00:00+00:00,mean(air_temperature P1M),4.1,degC,5.3327,60.383
